Route_Name,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Delhi to Chandigarh,HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,21:02,04h 58m,02:00,3.0,INR 543,30 Seats available
Delhi to Chandigarh,HRTC - 567,Himsuta AC Seater Volvo/Scania 2+2,21:03,05h 27m,02:30,5.0,INR 533,19 Seats available
Delhi to Chandigarh,HRTC - 574,Ordinary 3+2 Non AC Seater,21:14,05h 26m,02:40,3.8,INR 275,36 Seats available
Delhi to Chandigarh,HRTC - 570,Ordinary 3+2 Non AC Seater,21:25,05h 25m,02:50,4.0,INR 285,37 Seats available
Delhi to Chandigarh,HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,05h 35m,03:05,1.0,INR 290,39 Seats available
Delhi to Chandigarh,HRTC - 577,A/C Executive (2+3),21:40,05h 00m,02:40,3.5,INR 400,44 Seats available
Delhi to Chandigarh,HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,04h 50m,02:30,3.3,INR 285,33 Seats available
Delhi to Chandigarh,HRTC - 600,Himsuta AC Seater Volvo/Scania 2+2,21:50,06h 10m,04:00,3.8,INR 533,24 Seats available
Delhi to Chandigarh,HRTC - 77,Himsuta AC Seater Volvo/Scania 2+2,22:15,04h 40m,02:55,5.0,INR 543,32 Seats available
Delhi to Chandigarh,HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,05h 05m,03:50,3.8,INR 290,34 Seats available
Delhi to Chandigarh,HRTC - 576,Himsuta AC Seater Volvo/Scania 2+2,23:20,04h 50m,04:10,2.0,INR 548,30 Seats available
Delhi to Chandigarh,HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,06h 00m,05:40,3.7,INR 290,35 Seats available
Delhi to Chandigarh,FlixBus,Bharat Benz A/C Seater (2+2),18:00,06h 10m,00:10,3.9,INR 454.46,28 Seats available
Delhi to Chandigarh,Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),18:00,05h 30m,23:30,3.1,579,28 Seats available
Delhi to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:00,06h 15m,00:15,3.0,630,31 Seats available
Delhi to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,05h 15m,23:45,4.7,475,12 Seats available
Delhi to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:30,05h 00m,23:30,4.1,541,19 Seats available
Delhi to Chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,05h 20m,23:50,4.7,570,11 Seats available
Delhi to Chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:30,05h 30m,01:00,3.0,539,14 Seats available
Delhi to Chandigarh,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),18:45,05h 25m,00:10,3.6,547,16 Seats available
Delhi to Chandigarh,FlixBus,Volvo A/C Seater (2+2),18:45,05h 55m,00:40,3.0,INR 454.46,14 Seats available
Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),19:00,05h 30m,00:30,4.7,664,8 Seats available
Delhi to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05h 35m,01:05,4.5,450,28 Seats available
Delhi to Chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),18:30,05h 35m,00:05,3.9,675,7 Seats available
Delhi to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,04h 55m,23:55,4.5,INR 499,21 Seats available
Delhi to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,04h 55m,23:55,4.5,475,19 Seats available
Delhi to Chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),19:30,05h 05m,00:35,4.5,494,8 Seats available
Delhi to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,05h 15m,00:15,4.3,475,19 Seats available
Delhi to Chandigarh,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,04h 25m,23:55,3.5,449,30 Seats available
Delhi to Chandigarh,Metahills holidays,Scania A/C Semi Sleeper (2+2),19:00,04h 21m,23:21,3.2,INR 595.24,26 Seats available
Delhi to Chandigarh,Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),19:15,05h 30m,00:45,3.0,579,26 Seats available
Delhi to Chandigarh,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),18:45,06h 30m,01:15,4.2,474,33 Seats available
Delhi to Chandigarh,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),19:30,05h 00m,00:30,3.4,INR 459,16 Seats available
Delhi to Chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,05h 20m,00:50,3.4,INR 499,30 Seats available
Delhi to Chandigarh,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:35,04h 24m,23:59,4.6,547,17 Seats available
Delhi to Chandigarh,Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,4.6,360,14 Seats available
Delhi to Chandigarh,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),22:40,04h 36m,03:16,3.0,629,48 Seats available
Delhi to Chandigarh,FlixBus,Volvo A/C Seater (2+2),19:45,06h 00m,01:45,3.9,INR 454.46,16 Seats available
Delhi to Chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:20,04h 40m,01:00,3.5,540,25 Seats available
Delhi to Chandigarh,RS YADAV SMART BUS,Volvo 9600 A/C Semi Sleeper (2+2),19:55,04h 59m,00:54,4.4,474,29 Seats available
Delhi to Chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),19:40,06h 20m,02:00,4.2,585,23 Seats available
Delhi to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),22:45,06h 00m,04:45,4.6,540,10 Seats available
Delhi to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,4.5,INR 499,20 Seats available
Delhi to Chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,05h 25m,04:55,4.3,495,13 Seats available
Delhi to Chandigarh,Gola Bus Service,VE A/C Seater / Sleeper (2+1),20:00,05h 30m,01:30,4.3,INR 399,26 Seats available
Delhi to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:45,05h 10m,00:55,4.8,391,8 Seats available
Delhi to Chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,05h 00m,01:00,4.7,INR 499,23 Seats available
Delhi to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05h 10m,01:10,3.7,475,27 Seats available
Delhi to Chandigarh,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,05h 45m,04:20,5.0,459,21 Seats available
Delhi to Chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,04h 40m,01:10,3.8,585,21 Seats available
Delhi to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05h 15m,01:15,4.6,477,17 Seats available
Delhi to Chandigarh,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,04h 30m,00:30,3.6,514,34 Seats available
Hamirpur (Himachal Pradesh) to Delhi,HRTC - 15,Himsuta AC Seater Volvo/Scania 2+2,20:00,08h 30m,04:30,3.6,INR 1068,7 Seats available
Hamirpur (Himachal Pradesh) to Delhi,HRTC - 99,Himsuta AC Seater Volvo/Scania 2+2,21:00,10h 00m,07:00,4.3,INR 1198,21 Seats available
Hamirpur (Himachal Pradesh) to Delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15,08h 00m,05:15,4.8,585,3 Seats available
Hamirpur (Himachal Pradesh) to Delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,09h 10m,05:30,4.4,664,6 Seats available
Hamirpur (Himachal Pradesh) to Delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,08h 40m,06:40,4.5,693,2 Seats available
Hamirpur (Himachal Pradesh) to Delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2),22:05,08h 25m,06:30,5.0,630,6 Seats available
Chamba (Himachal Pradesh) to Chandigarh,HRTC - 1007,Ordinary 3+2 Non AC Seater,19:00,10h 40m,05:40,4.4,INR 637,26 Seats available
Chamba (Himachal Pradesh) to Chandigarh,HRTC - 1028,A/C Executive (2+3),20:15,11h 00m,07:15,3.2,INR 673,28 Seats available
Delhi to Hamirpur (Himachal Pradesh),HRTC - 540,Ordinary 3+2 Non AC Seater,19:00,13h 00m,08:00,4.2,INR 731,33 Seats available
Delhi to Hamirpur (Himachal Pradesh),HRTC - 552,Himmani Deluxe 2+2 Non AC Seater,19:45,09h 15m,05:00,4.0,INR 633,19 Seats available
Delhi to Hamirpur (Himachal Pradesh),HRTC - 559,Ordinary 3+2 Non AC Seater,20:29,11h 36m,08:05,4.5,INR 643,32 Seats available
Delhi to Hamirpur (Himachal Pradesh),HRTC - 98,Himsuta AC Seater Volvo/Scania 2+2,20:42,09h 48m,06:30,4.4,INR 1203,24 Seats available
Delhi to Hamirpur (Himachal Pradesh),HRTC - 566,Ordinary 3+2 Non AC Seater,21:10,10h 20m,07:30,4.6,INR 604,37 Seats available
Delhi to Hamirpur (Himachal Pradesh),HRTC - 16,Himsuta AC Seater Volvo/Scania 2+2,21:20,08h 30m,05:50,4.1,INR 1068,20 Seats available
Delhi to Hamirpur (Himachal Pradesh),HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,10h 10m,07:50,4.5,INR 634,34 Seats available
Delhi to Hamirpur (Himachal Pradesh),HRTC - 82,Himsuta AC Seater Volvo/Scania 2+2,21:55,09h 45m,07:40,4.1,INR 1173,33 Seats available
Delhi to Hamirpur (Himachal Pradesh),Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:00,08h 35m,05:35,4.7,540,21 Seats available
Delhi to Hamirpur (Himachal Pradesh),Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,09h 10m,06:10,4.4,569,8 Seats available
Delhi to Hamirpur (Himachal Pradesh),Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,08h 10m,05:55,4.6,692,7 Seats available
Delhi to Hamirpur (Himachal Pradesh),Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,08h 45m,06:15,4.2,540,20 Seats available
Delhi to Hamirpur (Himachal Pradesh),Northern Travels,Volvo A/C Semi Sleeper (2+2),21:20,09h 10m,06:30,5.0,INR 550,28 Seats available
Chandigarh to Dharamshala (Himachal Pradesh),HRTC - 573,Ordinary 3+2 Non AC Seater,19:40,06h 20m,02:00,2.0,INR 459,37 Seats available
Chandigarh to Dharamshala (Himachal Pradesh),HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,06h 30m,04:40,4.2,INR 784,25 Seats available
Chandigarh to Dharamshala (Himachal Pradesh),HRTC - 1213,Ordinary 3+2 Non AC Seater,22:47,07h 13m,06:00,3.8,INR 452,34 Seats available
Chandigarh to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06h 05m,06:00,4.6,569,15 Seats available
Chandigarh to Dharamshala (Himachal Pradesh),Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06h 04m,05:59,4.5,569,15 Seats available
Chandigarh to Dharamshala (Himachal Pradesh),A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,07h 16m,07:15,2.8,449,30 Seats available
Chandigarh to Dharamshala (Himachal Pradesh),A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,06h 41m,06:40,2.2,449,30 Seats available
Delhi to Chamba (Himachal Pradesh),HRTC - 590,A/C Executive (2+3),19:00,15h 15m,10:15,3.1,INR 1062,36 Seats available
Delhi to Chamba (Himachal Pradesh),HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,15h 15m,11:30,4.0,INR 1704,2 Seats available
Delhi to Chamba (Himachal Pradesh),HRTC - 578,Ordinary 3+2 Non AC Seater,22:10,20h 25m,18:35,1.9,INR 907,35 Seats available
Kangra to Chandigarh,HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,19:00,05h 40m,00:40,4.4,INR 428,27 Seats available
Kangra to Chandigarh,HRTC - 902,Ordinary 3+2 Non AC Seater,19:00,06h 25m,01:25,5.0,INR 390,37 Seats available
Kangra to Chandigarh,HRTC - 25,Himsuta AC Seater Volvo/Scania 2+2,19:10,06h 05m,01:15,4.4,INR 762,14 Seats available
Kangra to Chandigarh,HRTC - 951,Ordinary 3+2 Non AC Seater,19:25,05h 20m,00:45,4.3,INR 390,37 Seats available
Kangra to Chandigarh,HRTC - 904,Himmani Deluxe 2+2 Non AC Seater,19:35,05h 55m,01:30,3.6,INR 433,25 Seats available
Kangra to Chandigarh,HRTC - 925,A/C Executive (2+3),19:55,06h 05m,02:00,2.0,INR 450,41 Seats available
Kangra to Chandigarh,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,20:15,05h 00m,01:15,1.2,INR 748,12 Seats available
Kangra to Chandigarh,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:40,05h 35m,02:15,1.0,INR 743,32 Seats available
Kangra to Chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,21:00,05h 30m,02:30,3.8,INR 410,37 Seats available
Kangra to Chandigarh,HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,05h 30m,03:00,2.9,INR 390,24 Seats available
Kangra to Chandigarh,HRTC - 1103,A/C Executive (2+3),21:55,05h 05m,03:00,5.0,INR 425,41 Seats available
Kangra to Chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,22:05,06h 10m,04:15,4.7,INR 402,37 Seats available
Kangra to Chandigarh,HRTC - 1116,A/C Executive (2+3),22:35,05h 30m,04:05,4.4,INR 460,34 Seats available
Kangra to Chandigarh,FlixBus,Volvo A/C Seater (2+2),18:40,06h 30m,01:10,5.0,INR 497.32,16 Seats available
Kangra to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,05h 50m,01:00,4.7,INR 499,9 Seats available
Kangra to Chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),19:35,04h 20m,23:55,4.1,475,19 Seats available
Kangra to Chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,05h 15m,01:00,5.0,675,1 Seat available
Kangra to Chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,04h 50m,00:50,4.3,629,14 Seats available
Kangra to Chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,04h 40m,01:50,4.9,612,7 Seats available
Kangra to Chandigarh,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),20:10,03h 49m,23:59,3.0,674,18 Seats available
Kangra to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:10,05h 05m,01:15,3.4,INR 600,3 Seats available
Kangra to Chandigarh,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),22:15,04h 30m,02:45,4.3,630,3 Seats available
Kangra to Chandigarh,BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),20:30,04h 30m,01:00,3.9,540,10 Seats available
Kangra to Chandigarh,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:30,05h 15m,01:45,5.0,666,3 Seats available
Kangra to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,05h 20m,01:50,4.7,INR 499,11 Seats available
Kangra to Chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:10,04h 55m,01:05,4.9,596,22 Seats available
Kangra to Chandigarh,FlixBus,Volvo A/C Seater (2+2),20:40,06h 30m,03:10,4.8,INR 597.32,15 Seats available
Kangra to Chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,05h 15m,02:00,4.5,INR 499,12 Seats available
Kangra to Chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:35,04h 40m,01:15,5.0,684,9 Seats available
Kangra to Chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:45,04h 45m,01:30,4.4,INR 600,5 Seats available
Kangra to Chandigarh,FlixBus,Volvo A/C Seater (2+2),21:20,05h 35m,02:55,5.0,INR 739.29,10 Seats available
Kangra to Chandigarh,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),21:28,04h 22m,01:50,3.0,565,15 Seats available
Kangra to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,04h 50m,02:35,5.0,569,15 Seats available
Kangra to Chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:00,04h 50m,02:50,3.6,617,18 Seats available
Kangra to Chandigarh,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),22:00,04h 30m,02:30,4.1,719,4 Seats available
Kangra to Chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:15,04h 25m,02:40,4.5,640,18 Seats available
Kangra to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,04h 50m,03:20,4.8,569,23 Seats available
Kangra to Chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,05h 15m,01:00,2.8,INR 589,6 Seats available
Shimla to Chandigarh,HRTC - 210,Ordinary 3+2 Non AC Seater,19:20,03h 00m,22:20,3.8,INR 242,37 Seats available
Shimla to Chandigarh,HRTC - 188,Ordinary 3+2 Non AC Seater,19:25,03h 01m,22:26,5.0,INR 242,35 Seats available
Shimla to Chandigarh,HRTC - 153,Himsuta AC Seater Volvo/Scania 2+2,19:30,04h 00m,23:30,5.0,INR 389,22 Seats available
Shimla to Chandigarh,HRTC - 2040093,Ordinary 3+2 Non AC Seater,19:40,04h 35m,00:15,3.8,INR 242,35 Seats available
Shimla to Chandigarh,HRTC - 1711,Ordinary 3+2 Non AC Seater,20:00,03h 00m,23:00,3.8,INR 242,36 Seats available
Shimla to Chandigarh,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,20:00,03h 00m,23:00,3.8,INR 389,15 Seats available
Shimla to Chandigarh,HRTC - 139,Ordinary 3+2 Non AC Seater,20:05,04h 10m,00:15,3.8,INR 242,37 Seats available
Shimla to Chandigarh,HRTC - 230,A/C Executive (2+3),20:20,04h 40m,01:00,1.0,INR 257,44 Seats available
Shimla to Chandigarh,HRTC - 229,Ordinary 3+2 Non AC Seater,20:40,03h 01m,23:41,1.0,INR 242,37 Seats available
Shimla to Chandigarh,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,21:00,03h 40m,00:40,4.9,INR 389,28 Seats available
Shimla to Chandigarh,HRTC - 108,A/C Executive (2+3),21:20,03h 01m,00:21,3.1,INR 257,44 Seats available
Shimla to Chandigarh,HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,21:30,03h 45m,01:15,4.3,INR 389,34 Seats available
Shimla to Chandigarh,HRTC - 1712,Ordinary 3+2 Non AC Seater,21:30,03h 30m,01:00,1.0,INR 242,26 Seats available
Shimla to Chandigarh,HRTC - 130,Ordinary 3+2 Non AC Seater,21:45,03h 45m,01:30,5.0,INR 242,34 Seats available
Shimla to Chandigarh,HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,22:00,03h 10m,01:10,5.0,INR 389,8 Seats available
Shimla to Chandigarh,HRTC - 179,Ordinary 3+2 Non AC Seater,22:00,03h 45m,01:45,3.8,INR 242,26 Seats available
Shimla to Chandigarh,HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,22:30,03h 00m,01:30,3.6,INR 389,29 Seats available
Shimla to Chandigarh,HRTC - 136,Ordinary 3+2 Non AC Seater,22:30,03h 40m,02:10,3.8,INR 242,27 Seats available
Shimla to Chandigarh,HRTC - 1710,Ordinary 3+2 Non AC Seater,22:40,03h 40m,02:20,1.0,INR 242,36 Seats available
Shimla to Chandigarh,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,03h 15m,23:45,4.8,492,17 Seats available
Shimla to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,03h 05m,23:35,4.6,INR 399,32 Seats available
Shimla to Chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,02h 30m,23:00,4.8,INR 399,32 Seats available
Shimla to Chandigarh,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,02h 50m,23:20,5.0,416,17 Seats available
Shimla to Chandigarh,FlixBus,Volvo A/C Seater (2+2),21:00,04h 25m,01:25,3.9,INR 125.89,14 Seats available
Shimla to Chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,03h 25m,00:55,4.4,495,11 Seats available
Shimla to Chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),22:00,03h 45m,01:45,4.5,738,11 Seats available
Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,02h 50m,00:50,3.8,INR 500,19 Seats available
Shimla to Chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,03h 00m,01:00,2.7,INR 500,19 Seats available
Delhi to Solan,HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,19:35,08h 10m,03:45,4.9,INR 741,12 Seats available
Delhi to Solan,HRTC - 591,A/C Executive (2+3),21:00,08h 50m,05:50,4.3,INR 529,41 Seats available
Delhi to Solan,HRTC - 8,Himsuta AC Seater Volvo/Scania 2+2,21:02,07h 38m,04:40,4.7,INR 741,33 Seats available
Delhi to Solan,HRTC - 20,Himsuta AC Seater Volvo/Scania 2+2,21:36,06h 34m,04:10,2.9,INR 716,28 Seats available
Delhi to Solan,HRTC - 9,Himsuta AC Seater Volvo/Scania 2+2,22:00,08h 00m,06:00,3.9,INR 741,34 Seats available
Delhi to Solan,HRTC - 36,Himsuta AC Seater Volvo/Scania 2+2,22:30,06h 40m,05:10,3.6,INR 716,34 Seats available
Delhi to Solan,HRTC - 22,Himsuta AC Seater Volvo/Scania 2+2,23:00,07h 50m,06:50,4.5,INR 741,34 Seats available
Delhi to Solan,HRTC - 564,Ordinary 3+2 Non AC Seater,23:40,08h 00m,07:40,2.9,INR 409,37 Seats available
Delhi to Solan,Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,07h 45m,06:45,4.8,477,20 Seats available
Delhi to Solan,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,07h 45m,06:20,4.8,482,14 Seats available
Delhi to Solan,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,07h 15m,06:40,4.6,INR 449,20 Seats available
Delhi to Solan,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,07h 00m,06:30,4.6,495,13 Seats available
Delhi to Solan,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,07h 00m,06:30,4.2,INR 450,34 Seats available
Delhi to Solan,FlixBus,Volvo A/C Seater (2+2),23:55,07h 20m,07:15,4.3,INR 605.36,8 Seats available
Delhi to Nalagarh,HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,07h 30m,05:00,3.7,INR 347,36 Seats available
Delhi to Nalagarh,HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,07h 15m,06:00,3.8,INR 347,34 Seats available
Delhi to Nalagarh,HRTC - 576,Himsuta AC Seater Volvo/Scania 2+2,23:20,06h 40m,06:00,3.8,INR 657,27 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 904,Himmani Deluxe 2+2 Non AC Seater,19:00,06h 30m,01:30,3.8,INR 478,24 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:00,06h 15m,01:15,4.7,INR 852,27 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,19:05,07h 10m,02:15,3.8,INR 847,12 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,19:35,06h 55m,02:30,3.8,INR 474,37 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:35,05h 40m,01:15,4.0,INR 816,33 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,20:00,08h 15m,04:15,1.0,INR 486,37 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:05,06h 10m,02:15,4.8,INR 811,12 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,20:15,06h 15m,02:30,4.0,INR 452,37 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,21:00,07h 15m,04:15,4.6,INR 464,32 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,FlixBus,Volvo A/C Seater (2+2),18:00,07h 10m,01:10,4.4,INR 597.32,14 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:25,06h 35m,01:00,4.7,INR 499,6 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,06h 30m,01:00,4.4,INR 499,18 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,06h 15m,01:00,4.9,675,1 Seat available
Dharamshala (Himachal Pradesh) to Chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:00,05h 50m,00:50,4.8,629,14 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),19:00,04h 55m,23:55,4.3,475,19 Seats available
Dharamshala (Himachal Pradesh) to Chandigarh,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:15,05h 30m,02:45,4.8,630,3 Seats available
