Route_Name,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Hyderabad to Bhadrachalam,TGSRTC - 1320,LAHARI A/C SLEEPER CUM SEATER,16:40,07h 10m,23:50,2.9,INR 627,28 Seats available
Hyderabad to Bhadrachalam,TGSRTC - 1953,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),16:45,06h 15m,23:00,4.3,INR 627,22 Seats available
Hyderabad to Bhadrachalam,TGSRTC - 8760,Super Luxury (Non AC Seater 2+2 Push Back),17:00,07h 30m,00:30,1.0,INR 517,29 Seats available
Hyderabad to Bhadrachalam,TGSRTC - 8729,Super Luxury (Non AC Seater 2+2 Push Back),18:20,11h 40m,06:00,3.7,INR 517,29 Seats available
Hyderabad to Bhadrachalam,TGSRTC - 8715,Super Luxury (Non AC Seater 2+2 Push Back),18:20,07h 30m,01:50,4.6,INR 517,31 Seats available
Hyderabad to Bhadrachalam,TGSRTC - 7645,Super Luxury (Non AC Seater 2+2 Push Back),19:30,09h 15m,04:45,4.2,INR 517,31 Seats available
Hyderabad to Bhadrachalam,TGSRTC - 34342,RAJDHANI (A.C. Semi Sleeper),19:40,07h 00m,02:40,4.0,INR 627,35 Seats available
Hyderabad to Bhadrachalam,TGSRTC - 8719,Super Luxury (Non AC Seater 2+2 Push Back),20:00,09h 30m,05:30,3.9,INR 517,25 Seats available
Hyderabad to Bhadrachalam,TGSRTC - 34330,Super Luxury (Non AC Seater 2+2 Push Back),21:00,07h 10m,04:10,4.3,INR 517,30 Seats available
Hyderabad to Bhadrachalam,TGSRTC - 8727,Super Luxury (Non AC Seater 2+2 Push Back),21:15,07h 30m,04:45,4.6,INR 517,27 Seats available
Hyderabad to Bhadrachalam,TGSRTC - 34332,LAHARI A/C SLEEPER CUM SEATER,22:00,07h 00m,05:00,4.4,INR 627,16 Seats available
Hyderabad to Bhadrachalam,TGSRTC - 8737,Super Luxury (Non AC Seater 2+2 Push Back),23:20,07h 30m,06:50,4.0,INR 517,29 Seats available
Hyderabad to Bhadrachalam,BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,4.6,INR 580,24 Seats available
Hyderabad to Bhadrachalam,Bharathi Tours & Travels,A/C Sleeper (2+1),22:35,07h 55m,06:30,4.1,INR 550,25 Seats available
Hyderabad to Bhadrachalam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,07h 55m,06:30,4.2,INR 390,12 Seats available
Hyderabad to Bhadrachalam,BSR Tours And Travels,A/C Sleeper (2+1),22:00,07h 30m,05:30,4.5,INR 780,14 Seats available
Hyderabad to Bhadrachalam,Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,08h 30m,05:50,4.6,INR 620,16 Seats available
Hyderabad to Bhadrachalam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,08h 30m,05:50,4.0,INR 390,12 Seats available
Hyderabad to Bhadrachalam,SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,07h 30m,05:45,4.5,INR 700,10 Seats available
Hyderabad to Bhadrachalam,VSR Tours and Travels,A/C Sleeper (2+1),23:00,06h 30m,05:30,4.0,INR 649,21 Seats available
Hyderabad to Bhadrachalam,SAIRAJ TRAVELS,A/C Seater / Sleeper (2+1),22:15,07h 30m,05:45,4.0,INR 500,28 Seats available
Hyderabad to Bhadrachalam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,07h 30m,05:50,4.2,INR 399,21 Seats available
Hyderabad to Bhadrachalam,MAHABAHUSRIKVRTRAVELS,A/C Seater / Sleeper (2+1),17:00,06h 40m,23:40,5.0,INR 1300,26 Seats available
Hyderabad to Bhadrachalam,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:30,07h 30m,07:00,3.1,INR 450,25 Seats available
Hyderabad to Bhadrachalam,Morning Star Travels,A/C Sleeper (2+1),22:50,06h 25m,05:15,3.7,INR 600,7 Seats available
Hyderabad to Bhadrachalam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,07h 30m,05:50,3.0,INR 399,29 Seats available
Hyderabad to Bhadrachalam,Bharathi Tours & Travels,NON A/C Hi-Tech (2+2),21:20,08h 40m,06:00,3.3,INR 1500,15 Seats available
Hyderabad to Bhadrachalam,Sri Karan Sai Tours and Travels,Volvo Multi-Axle A/C seater/sleeper (2+1),22:15,06h 45m,05:00,2.9,INR 5000,47 Seats available
Hyderabad to Bhadrachalam,Gupta Travels Galaxy,NON A/C Sleeper (2+2),17:15,05h 30m,22:45,1.3,810,14 Seats available
Hyderabad to Bhadrachalam,Sai Krishna Bus Service,NON A/C Seater / Sleeper (2+2),21:15,06h 35m,03:50,1.2,700,55 Seats available
Hyderabad to Bhadrachalam,A.R.M.T Co.,A/C Sleeper (2+1),17:30,07h 00m,00:30,1.8,INR 1200,23 Seats available
Hyderabad to Bhadrachalam,MAHABAHUSRIKVRTRAVELS,Non A/C Seater / Sleeper (2+1),16:40,07h 10m,23:50,1.6,INR 750,36 Seats available
Hyderabad to Bhadrachalam,Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),21:00,07h 00m,04:00,1.8,630,43 Seats available
Hyderabad to Bhadrachalam,Maa Bankeshwari -Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),19:15,07h 15m,02:30,1.9,810,43 Seats available
Hyderabad to Tirupati,TGSRTC - 9595,Lahari A/C sleeper,16:40,13h 00m,05:40,3.8,INR 1114,11 Seats available
Hyderabad to Tirupati,TGSRTC - 7649,Super Luxury (Non AC Seater 2+2 Push Back),16:40,12h 50m,05:30,4.3,INR 732,18 Seats available
Hyderabad to Tirupati,TGSRTC - 2474,Super Luxury (Non AC Seater 2+2 Push Back),16:40,11h 20m,04:00,3.4,INR 732,15 Seats available
Hyderabad to Tirupati,TGSRTC - 2855,LAHARI A/C SLEEPER CUM SEATER,16:45,13h 10m,05:55,3.9,INR 819,20 Seats available
Hyderabad to Tirupati,TGSRTC - 2014,Super Luxury (Non AC Seater 2+2 Push Back),16:55,12h 50m,05:45,3.1,INR 732,10 Seats available
Hyderabad to Tirupati,TGSRTC - 7452,Super Luxury (Non AC Seater 2+2 Push Back),17:00,11h 30m,04:30,2.8,INR 732,24 Seats available
Hyderabad to Tirupati,TGSRTC - 2765,Super Luxury (Non AC Seater 2+2 Push Back),17:15,13h 15m,06:30,4.5,INR 764,10 Seats available
Hyderabad to Tirupati,TGSRTC - 9681,Lahari A/C sleeper,17:30,11h 55m,05:25,1.5,INR 1067,15 Seats available
Hyderabad to Tirupati,TGSRTC - 7694,LAHARI A/C SLEEPER CUM SEATER,17:30,12h 30m,06:00,4.2,INR 784,7 Seats available
Hyderabad to Tirupati,TGSRTC - 1453,Super Luxury (Non AC Seater 2+2 Push Back),17:30,11h 30m,05:00,3.7,INR 732,9 Seats available
Hyderabad to Tirupati,TGSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),17:45,11h 00m,04:45,3.1,INR 776,12 Seats available
Hyderabad to Tirupati,TGSRTC - 1962,Super Luxury (Non AC Seater 2+2 Push Back),19:25,13h 15m,08:40,3.7,INR 741,4 Seats available
Hyderabad to Tirupati,TGSRTC - 6206,Super Luxury (Non AC Seater 2+2 Push Back),19:45,11h 05m,06:50,3.2,INR 732,10 Seats available
Hyderabad to Tirupati,TGSRTC - 2469,Super Luxury (Non AC Seater 2+2 Push Back),21:00,12h 55m,09:55,3.6,INR 764,21 Seats available
Hyderabad to Tirupati,APSRTC - 47144,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:30,11h 15m,05:45,3.6,INR 1450,19 Seats available
Hyderabad to Tirupati,Vikram Travels,A/C Sleeper (2+1),20:20,12h 10m,08:30,4.5,INR 799,18 Seats available
Hyderabad to Tirupati,Jagan Travels,Scania AC Multi Axle Sleeper (2+1),20:00,11h 15m,07:15,4.4,INR 800,15 Seats available
Hyderabad to Tirupati,AdIntrCity SmartBus,AC Sleeper (2+1),22:30,09h 35m,08:05,4.8,INR 899,10 Seats available
Hyderabad to Tirupati,Jagan Travels,A/C Seater / Sleeper (2+1),22:00,11h 30m,09:30,4.4,INR 600,25 Seats available
Hyderabad to Tirupati,Sai Karthik Travels,Non A/C Seater / Sleeper (2+1),21:40,11h 35m,09:15,4.5,INR 600,20 Seats available
Hyderabad to Tirupati,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),18:30,12h 09m,06:39,4.4,INR 520,12 Seats available
Hyderabad to Tirupati,AdBalaji Cabs,Bharat Benz A/C Sleeper (2+1),17:00,09h 20m,02:20,4.2,1520,6 Seats available
Hyderabad to Tirupati,IntrCity SmartBus,AC Sleeper (2+1),21:30,09h 50m,07:20,4.5,INR 909,13 Seats available
Hyderabad to Tirupati,CMR Express,Non A/C Seater / Sleeper (2+1),22:15,10h 30m,08:45,4.1,450,10 Seats available
Hyderabad to Tirupati,Vandana Travels,A/C Seater / Sleeper (2+1),22:20,10h 40m,09:00,4.0,INR 660,29 Seats available
Hyderabad to Tirupati,Anagha Travels,A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,4.3,INR 700,32 Seats available
Hyderabad to Tirupati,Ramana Tours And Travels,A/C Sleeper (2+1),20:30,11h 20m,07:50,4.6,INR 800,8 Seats available
Hyderabad to Tirupati,Zingbus Plus,A/C Sleeper (2+1),22:30,10h 45m,09:15,4.6,725,21 Seats available
Hyderabad to Tirupati,Moksha Travels,A/C Sleeper (2+1),19:00,12h 00m,07:00,4.0,799,12 Seats available
Hyderabad to Tirupati,Jagan Travels,Non A/C Seater / Sleeper (2+1),22:00,11h 50m,09:50,4.3,INR 532,25 Seats available
Hyderabad to Tirupati,V Kaveri Travels,VE A/C Sleeper (2+1),19:00,12h 30m,07:30,4.2,INR 900,14 Seats available
Hyderabad to Tirupati,Mozo travels,A/C Sleeper (2+1),22:00,12h 30m,10:30,4.1,INR 900,13 Seats available
Hyderabad to Tirupati,CMR Express,A/C Sleeper (2+1),22:00,10h 50m,08:50,4.2,720,15 Seats available
Hyderabad to Tirupati,Jagan Travels,Mercedes Benz Multi-Axle A/C Sleeper (2+1),18:30,10h 45m,05:15,4.1,INR 800,6 Seats available
Hyderabad to Tirupati,CGR Travels,A/C Sleeper (2+1),21:45,11h 40m,09:25,4.6,INR 800,8 Seats available
Hyderabad to Tirupati,Moksha Travels,A/C Sleeper (2+1),17:00,12h 25m,05:25,4.0,INR 848,1 Seat available
Hyderabad to Tirupati,CGR Travels,A/C Seater / Sleeper (2+1),21:50,11h 25m,09:15,4.2,INR 700,6 Seats available
Hyderabad to Tirupati,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:45,10h 45m,09:30,4.2,INR 999,12 Seats available
Hyderabad to Tirupati,IntrCity SmartBus,AC Sleeper (2+1),20:20,10h 25m,06:45,4.5,INR 1269,3 Seats available
Hyderabad to Tirupati,SRI KARTHIK TRAVELS,Non A/C Seater / Sleeper (2+1),21:45,11h 30m,09:15,4.3,INR 5000,2 Seats available
Hyderabad to Tirupati,Elegance Tours And Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),19:00,11h 00m,06:00,5.0,2900,36 Seats available
Hyderabad to Tirupati,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,11h 00m,08:30,3.0,INR 560,28 Seats available
Hyderabad to Tirupati,Jagan Travels,A/C Sleeper (2+1),22:05,11h 40m,09:45,3.2,INR 790,15 Seats available
Hyderabad to Tirupati,Vandana Travels,Non A/C Seater / Sleeper (2+1),22:10,11h 05m,09:15,3.9,INR 600,26 Seats available
Hyderabad to Tirupati,Anagha Travels,Non A/C Seater / Sleeper (2+1),23:25,09h 30m,08:55,3.6,INR 650,27 Seats available
Hyderabad to Tirupati,Mozo travels,A/C Seater / Sleeper (2+1),20:10,13h 10m,09:20,3.9,INR 600,21 Seats available
Hyderabad to Tirupati,Sri Krishna Travels,A/C Sleeper (2+1),17:45,12h 45m,06:30,3.7,INR 800,20 Seats available
Hyderabad to Tirupati,True Bus,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),17:00,12h 00m,05:00,3.0,INR 1150,4 Seats available
Hyderabad to Tirupati,Vandana Travels,A/C Seater / Sleeper (2+1),22:30,10h 30m,09:00,3.7,INR 700,26 Seats available
Hyderabad to Tirupati,Balaji Cabs,Bharat Benz A/C Sleeper (2+1),18:30,09h 00m,03:30,3.7,INR 1600,1 Seat available
Hyderabad to Tirupati,SREE LEKYAA TRAVELS,A/C Sleeper (2+1),21:40,11h 35m,09:15,3.2,808,23 Seats available
Hyderabad to Tirupati,PMR Express,A/C Sleeper (2+1),19:00,13h 30m,08:30,3.7,INR 799,16 Seats available
Hyderabad to Tirupati,Karthik Travels,Non A/C Seater / Sleeper (2+1),21:40,11h 20m,09:00,3.7,INR 600,21 Seats available
Hyderabad to Tirupati,PMR Express,A/C Sleeper (2+1),21:15,10h 15m,07:30,3.7,INR 799,21 Seats available
Hyderabad to Tirupati,True Bus,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:30,10h 30m,09:00,3.4,INR 1250,28 Seats available
Hyderabad to Tirupati,SREE LEKYAA TRAVELS,NON A/C Sleeper (2+1),21:40,11h 05m,08:45,3.9,950,12 Seats available
Hyderabad to Tirupati,RK Travels,Non A/C Seater / Sleeper (2+1),21:00,0-12h 0-30m,09:30,3.4,INR 5000,36 Seats available
Hyderabad to Tirupati,Morning Star Travels,A/C Sleeper (2+1),22:00,10h 15m,08:15,2.5,INR 790,23 Seats available
Hyderabad to Tirupati,Meghana Travels,A/C Sleeper (2+1),21:50,11h 10m,09:00,2.3,903,20 Seats available
Hyderabad to Tirupati,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),19:45,10h 30m,06:15,2.7,INR 950,8 Seats available
Hyderabad to Tirupati,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),20:15,10h 15m,06:30,2.4,INR 600,14 Seats available
Hyderabad to Tirupati,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:00,12h 00m,10:00,2.4,INR 780,19 Seats available
Hyderabad to Tirupati,Morning Star Travels,A/C Sleeper (2+1),20:00,11h 00m,07:00,2.3,INR 790,12 Seats available
Hyderabad to Tirupati,Hriday Tours & Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,11h 30m,09:30,1.0,INR 2400,24 Seats available
Hyderabad to Godavarikhani,TGSRTC - 7331,Super Luxury (Non AC Seater 2+2 Push Back),17:30,05h 45m,23:15,2.8,INR 392,28 Seats available
Hyderabad to Godavarikhani,TGSRTC - 7206,Super Luxury (Non AC Seater 2+2 Push Back),20:20,05h 30m,01:50,3.4,INR 392,31 Seats available
Hyderabad to Godavarikhani,TGSRTC - 7235,Super Luxury (Non AC Seater 2+2 Push Back),21:30,05h 30m,03:00,4.0,INR 392,31 Seats available
Hyderabad to Godavarikhani,TGSRTC - 9507,RAJDHANI (A.C. Semi Sleeper),22:00,05h 30m,03:30,4.2,INR 476,35 Seats available
Hyderabad to Godavarikhani,TGSRTC - 7201,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05h 30m,04:30,4.7,INR 392,29 Seats available
Hyderabad to Godavarikhani,TGSRTC - 9511,RAJDHANI (A.C. Semi Sleeper),23:00,05h 30m,04:30,4.1,INR 502,31 Seats available
Hyderabad to Godavarikhani,TGSRTC - 7271,Super Luxury (Non AC Seater 2+2 Push Back),23:15,05h 15m,04:30,3.8,INR 392,31 Seats available
Hyderabad to Godavarikhani,TGSRTC - 7273,Super Luxury (Non AC Seater 2+2 Push Back),23:45,05h 25m,05:10,4.3,INR 392,31 Seats available
Hyderabad to Armoor,TGSRTC - 8009,RAJDHANI (A.C. Semi Sleeper),18:00,03h 55m,21:55,2.7,INR 377,35 Seats available
Hyderabad to Armoor,TGSRTC - 6010,Super Luxury (Non AC Seater 2+2 Push Back),18:30,04h 40m,23:10,2.1,INR 312,30 Seats available
Hyderabad to Armoor,TGSRTC - 4007,Super Luxury (Non AC Seater 2+2 Push Back),19:00,03h 30m,22:30,1.8,INR 312,30 Seats available
Hyderabad to Armoor,TGSRTC - 8115,RAJDHANI (A.C. Semi Sleeper),19:25,03h 55m,23:20,2.0,INR 377,35 Seats available
Hyderabad to Armoor,TGSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),22:00,04h 35m,02:35,4.0,INR 377,33 Seats available
Hyderabad to Armoor,Vamshi Tours Travels and Holidays,NON A/C Semi Sleeper (2+2),22:00,04h 15m,02:15,3.3,INR 400,31 Seats available
Hyderabad to Armoor,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),17:30,03h 30m,21:00,2.6,INR 300,30 Seats available
Hyderabad to Armoor,Orange Tours And Travels,A/C Sleeper (2+1),22:00,03h 45m,01:45,1.0,INR 800,28 Seats available
Hyderabad to Armoor,Shree Devnarayan Travels,NON A/C Seater/ Sleeper (2+1),20:30,04h 30m,01:00,4.0,INR 1500,25 Seats available
Hyderabad to Armoor,Saini Travels Pvt. Ltd.,AC Sleeper (2+1),21:30,04h 10m,01:40,3.8,INR 1000,30 Seats available
Hyderabad to Armoor,Vijayant Travels,A/C Sleeper (2+1),21:45,03h 30m,01:15,1.0,INR 1200,24 Seats available
Hyderabad to Armoor,VRL Travels,A/C Sleeper (2+1),20:00,04h 00m,00:00,3.4,INR 1600,35 Seats available
Hyderabad to Nandyal,TGSRTC - 2474,Super Luxury (Non AC Seater 2+2 Push Back),16:40,06h 00m,22:40,3.8,INR 380,16 Seats available
Hyderabad to Nandyal,TGSRTC - 1453,Super Luxury (Non AC Seater 2+2 Push Back),17:30,06h 10m,23:40,3.1,INR 380,29 Seats available
Hyderabad to Nandyal,TGSRTC - 9681,Lahari A/C sleeper,17:30,07h 00m,00:30,3.0,INR 554,14 Seats available
Hyderabad to Nandyal,TGSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),17:45,05h 45m,23:30,4.1,INR 403,17 Seats available
Hyderabad to Nandyal,TGSRTC - 1740,Super Luxury (Non AC Seater 2+2 Push Back),19:15,06h 55m,02:10,3.6,INR 380,27 Seats available
Hyderabad to Nandyal,TGSRTC - 1962,Super Luxury (Non AC Seater 2+2 Push Back),19:25,08h 35m,04:00,4.4,INR 380,7 Seats available
Hyderabad to Nandyal,TGSRTC - 1498,Super Luxury (Non AC Seater 2+2 Push Back),20:00,06h 10m,02:10,4.8,INR 491,28 Seats available
Hyderabad to Nandyal,TGSRTC - 9683,Lahari Non A/C Sleeper Cum Seater,20:10,07h 25m,03:35,3.7,INR 380,29 Seats available
Hyderabad to Nandyal,TGSRTC - 2948,Super Luxury (Non AC Seater 2+2 Push Back),20:30,07h 15m,03:45,3.6,INR 474,33 Seats available
Hyderabad to Nandyal,TGSRTC - 9685,Lahari Non A/C Sleeper Cum Seater,21:05,07h 10m,04:15,3.8,INR 380,41 Seats available
Hyderabad to Nandyal,TGSRTC - 1730,Super Luxury (Non AC Seater 2+2 Push Back),21:30,07h 10m,04:40,3.5,INR 474,31 Seats available
Hyderabad to Nandyal,TGSRTC - 1924,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05h 35m,04:05,3.9,INR 474,32 Seats available
Hyderabad to Nandyal,VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,4.2,INR 4500,2 Seats available
Hyderabad to Nandyal,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.3,INR 400,29 Seats available
Hyderabad to Nandyal,BRS Travels,NON AC Seater / Sleeper 2+1,22:30,06h 30m,05:00,4.1,463,28 Seats available
Hyderabad to Nandyal,INDHU BUS,Non A/C Seater / Sleeper (2+1),21:29,06h 41m,04:10,4.6,INR 399,19 Seats available
Hyderabad to Nandyal,BRS Travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,3.9,740,25 Seats available
Hyderabad to Nandyal,PRL BUS,Non A/C Seater / Sleeper (2+1),21:15,07h 05m,04:20,4.4,INR 500,15 Seats available
Hyderabad to Nandyal,PRL BUS,A/C Sleeper (2+1),21:15,06h 45m,04:00,4.2,INR 800,21 Seats available
Hyderabad to Nandyal,SLNS Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,3.8,INR 500,21 Seats available
Hyderabad to Nandyal,Indu Travels,Non A/C Seater / Sleeper (2+1),21:45,06h 35m,04:20,4.1,INR 400,20 Seats available
Hyderabad to Nandyal,Indu Travels,A/C Sleeper (2+1),21:35,06h 25m,04:00,3.6,INR 750,21 Seats available
Hyderabad to Nandyal,Vasavi travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.3,INR 400,30 Seats available
Hyderabad to Nandyal,Maheswari Travels,Non A/C Seater / Sleeper (2+1),21:25,06h 35m,04:00,3.6,INR 399,24 Seats available
Hyderabad to Nandyal,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,3.8,INR 400,23 Seats available
Hyderabad to Nandyal,SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05h 30m,04:00,4.0,INR 450,29 Seats available
Hyderabad to Nandyal,Moksha Travels,A/C Sleeper (2+1),19:00,06h 50m,01:50,4.4,799,12 Seats available
Hyderabad to Nandyal,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15,06h 45m,04:00,3.9,INR 500,35 Seats available
Hyderabad to Nandyal,Indu Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,3.3,INR 400,23 Seats available
Hyderabad to Nandyal,AR & BCVR Travels,A/C Seater / Sleeper (2+1),21:30,06h 00m,03:30,3.5,INR 600,25 Seats available
Hyderabad to Nandyal,PRL BUS,Non A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,4.0,INR 450,27 Seats available
Hyderabad to Nandyal,Dharshini Travels,Non A/C Seater / Sleeper (2+1),22:30,06h 05m,04:35,3.2,INR 400,33 Seats available
Hyderabad to Nandyal,Muneer Travels,Non A/C Seater / Sleeper (2+1),22:15,05h 30m,03:45,4.8,INR 500,35 Seats available
Hyderabad to Nandyal,Zingbus Plus,A/C Sleeper (2+1),22:30,05h 10m,03:40,3.6,788,23 Seats available
Hyderabad to Nandyal,Deepna Travels,A/C Seater / Sleeper (2+1),21:50,06h 10m,04:00,4.1,INR 550,25 Seats available
Hyderabad to Nandyal,Vasavi travels,Non A/C Seater / Sleeper (2+1),21:59,06h 26m,04:25,2.4,INR 400,32 Seats available
Hyderabad to Nandyal,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:15,05h 15m,03:30,3.9,INR 500,27 Seats available
Hyderabad to Nandyal,Ramana Tours And Travels,A/C Sleeper (2+1),20:30,06h 00m,02:30,2.9,INR 800,8 Seats available
Hyderabad to Nandyal,Morning Star Travels,A/C Sleeper (2+1),22:00,04h 50m,02:50,2.3,INR 790,23 Seats available
Hyderabad to Nandyal,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:30,04h 20m,21:50,1.8,INR 1000,7 Seats available
Hyderabad to Nandyal,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,5.0,INR 560,28 Seats available
Hyderabad to Nandyal,BABA TRAVELS,Non A/C Seater / Sleeper (2+1),21:25,06h 51m,04:16,4.2,INR 3500,35 Seats available
Hyderabad to Nandyal,Nanthi Travels,A/C Sleeper (2+1),16:40,06h 15m,22:55,4.0,INR 1400,9 Seats available
Hyderabad to Nandyal,Sri Krishna Travels,A/C Sleeper (2+1),17:45,08h 15m,02:00,3.8,INR 800,22 Seats available
Hyderabad to Nandyal,VEERA & SRI KALESWARI TRAVELS,NON A/C Sleeper (1+2),21:00,07h 00m,04:00,3.8,INR 700,19 Seats available
Hyderabad to Nandyal,Maheswari Travels,Non A/C Seater / Sleeper (2+1),21:25,06h 35m,04:00,3.7,INR 399,18 Seats available
Hyderabad to Nandyal,HARITHA TRAVELS,NON A/C Sleeper (2+1),22:30,05h 30m,04:00,3.6,INR 600,16 Seats available
Hyderabad to Nandyal,Maheswari Travels,A/C Sleeper (2+1),21:55,06h 05m,04:00,3.6,INR 599,13 Seats available
Hyderabad to Nandyal,JBT TRAVELS,A/C Sleeper (2+1),16:40,07h 15m,23:55,3.6,INR 999,5 Seats available
Hyderabad to Nandyal,Vikram Travels,A/C Sleeper (2+1),20:20,07h 10m,03:30,3.7,INR 799,22 Seats available
Hyderabad to Nandyal,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05h 30m,04:00,3.4,INR 400,25 Seats available
Hyderabad to Nandyal,Balaji Cabs,Bharat Benz A/C Sleeper (2+1),18:30,05h 10m,23:40,3.4,INR 1500,7 Seats available
Hyderabad to Nandyal,KMR Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,3.1,INR 400,10 Seats available
Hyderabad to Nandyal,Sri Vaari Travels,A/C Sleeper (2+1),17:45,05h 15m,23:00,3.7,INR 1499,6 Seats available
Hyderabad to Nandyal,SEVEN HILLS TRAVELS,A/C Sleeper (2+1),21:30,06h 35m,04:05,3.9,INR 999,25 Seats available
Hyderabad to Nandyal,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,3.4,INR 400,34 Seats available
Hyderabad to Nandyal,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:20,07h 40m,05:00,0,INR 500,36 Seats available
Hyderabad to Kodad,TGSRTC - 1502,RAJADHANI AC (CONVERTED METRO LUXURY),16:40,04h 05m,20:45,1.7,INR 351,32 Seats available
Hyderabad to Kodad,TGSRTC - 1589,RAJDHANI (A.C. Semi Sleeper),16:40,04h 25m,21:05,2.0,INR 351,31 Seats available
Hyderabad to Kodad,TGSRTC - 1343,RAJADHANI AC (CONVERTED METRO LUXURY),16:50,03h 15m,20:05,2.6,INR 351,29 Seats available
Hyderabad to Kodad,TGSRTC - 43062,Super Luxury (Non AC Seater 2+2 Push Back),17:00,05h 15m,22:15,4.0,INR 289,27 Seats available
Hyderabad to Kodad,TGSRTC - 41831,Super Luxury (Non AC Seater 2+2 Push Back),17:40,03h 50m,21:30,4.3,INR 289,31 Seats available
Hyderabad to Kodad,TGSRTC - 40477,Super Luxury (Non AC Seater 2+2 Push Back),19:15,04h 35m,23:50,3.7,INR 289,29 Seats available
Hyderabad to Kodad,TGSRTC - 1548,RAJADHANI AC (CONVERTED METRO LUXURY),19:50,05h 25m,01:15,2.5,INR 351,32 Seats available
Hyderabad to Kodad,TGSRTC - 1581,RAJDHANI (A.C. Semi Sleeper),21:30,04h 50m,02:20,2.6,INR 351,32 Seats available
Hyderabad to Kodad,TGSRTC - 7769,Super Luxury (Non AC Seater 2+2 Push Back),21:50,04h 40m,02:30,3.8,INR 269,26 Seats available
Hyderabad to Kodad,NueGo,Electric A/C Seater (2+2),16:40,03h 45m,20:25,4.7,356,17 Seats available
Hyderabad to Kodad,NueGo,Electric A/C Seater (2+2),16:45,04h 30m,21:15,4.9,332,14 Seats available
Hyderabad to Kodad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),17:00,04h 35m,21:35,3.7,INR 550,3 Seats available
Hyderabad to Kodad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),18:00,06h 10m,00:10,4.5,INR 680,8 Seats available
Hyderabad to Kodad,Vahini Travels,Non A/C Seater / Sleeper (2+1),21:10,06h 20m,03:30,4.7,INR 610,33 Seats available
Hyderabad to Kodad,Morning Star Travels,A/C Sleeper (2+1),21:30,05h 50m,03:20,3.2,INR 590,25 Seats available
Hyderabad to Kodad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:30,05h 15m,02:45,3.7,INR 480,29 Seats available
